1.760565963899999975e+00,4.340903642900000026e-02,7.979912399199999840e-01,3.297943211099999689e-02
1.810290128199999904e+00,4.050220545699999980e-02,8.023532626999999584e-01,3.280314777900000117e-02
1.860098917900000037e+00,3.797979586900000065e-02,8.059172793000000112e-01,3.266100993099999711e-02
1.909964413400000005e+00,3.576753722699999721e-02,8.088371298300000012e-01,3.254592658899999741e-02
1.959868738399999977e+00,3.380963751600000317e-02,8.112281090399999783e-01,3.245271510100000006e-02
2.009800100000000089e+00,3.206326900099999710e-02,8.131785380999999591e-01,3.237749353199999985e-02
2.059750520999999779e+00,3.049494063300000127e-02,8.147573536100000124e-01,3.231729268900000035e-02
2.109714490900000072e+00,2.907803932300000171e-02,8.160192379699999776e-01,3.226980038900000014e-02
2.159688133800000021e+00,2.779111943099999912e-02,8.170081805100000150e-01,3.223318793100000273e-02
2.209668682199999790e+00,2.661668526800000170e-02,8.177600073799999869e-01,3.220598933100000255e-02
2.259654133999999814e+00,2.554030682500000107e-02,8.183042158100000130e-01,3.218701540499999819e-02
2.309643024600000150e+00,2.454996594300000098e-02,8.186653284099999484e-01,3.217529141500000134e-02
2.359634272900000163e+00,2.363556506799999873e-02,8.188639092799999686e-01,3.217001103799999734e-02
2.409627074599999919e+00,2.278855284800000019e-02,8.189173374699999508e-01,3.217050183799999991e-02
2.459620827300000201e+00,2.200163506399999830e-02,8.188404034899999795e-01,3.217619900899999774e-02
2.509615077899999935e+00,2.126854881499999975e-02,8.186457748300000059e-01,3.218662514600000024e-02
2.559609484300000126e+00,2.058388422600000017e-02,8.183443630500000232e-01,3.220137448899999810e-02
2.609603787400000208e+00,1.994294230299999832e-02,8.179456162899999550e-01,3.222010051600000119e-02
2.659597790999999933e+00,1.934162057799999890e-02,8.174577542099999983e-01,3.224250607700000076e-02
2.709591346599999895e+00,1.877632036800000112e-02,8.168879584899999546e-01,3.226833549299999715e-02
2.759584341900000126e+00,1.824387096499999888e-02,8.162425282999999920e-01,3.229736815999999927e-02
2.809576692199999837e+00,1.774146724900000152e-02,8.155270081300000085e-01,3.232941335100000119e-02
2.859568334400000023e+00,1.726661799700000138e-02,8.147462935999999489e-01,3.236430595300000129e-02
2.909559221299999887e+00,1.681710279200000074e-02,8.139047195199999862e-01,3.240190294999999859e-02
2.959549318400000129e+00,1.639093590399999870e-02,8.130061336599999633e-01,3.244208050999999871e-02
3.009538600700000011e+00,1.598633584000000094e-02,8.120539587399999704e-01,3.248473156299999665e-02
3.059527050299999829e+00,1.560169955499999921e-02,8.110512449300000259e-01,3.252976376200000103e-02
3.109514654799999889e+00,1.523558050400000002e-02,8.100007143899999873e-01,3.257709778799999789e-02
3.159501405799999940e+00,1.488666987300000036e-02,8.089047992200000259e-01,3.262666590499999769e-02
3.209487297799999972e+00,1.455378047099999995e-02,8.077656740299999916e-01,3.267841075200000195e-02
3.259472327400000147e+00,1.423583284599999957e-02,8.065852837600000491e-01,3.273228431999999910e-02
3.309456492499999847e+00,1.393184326900000040e-02,8.053653677900000085e-01,3.278824707499999880e-02
3.359439791899999861e+00,1.364091330399999982e-02,8.041074806700000410e-01,3.284626723399999837e-02
3.409422224500000098e+00,1.336222072500000031e-02,8.028130100500000532e-01,3.290632013599999878e-02
3.459403789400000040e+00,1.309501156900000005e-02,8.014831922999999803e-01,3.296838772400000062e-02
3.509384485400000031e+00,1.283859317499999944e-02,8.001191259700000113e-01,3.303245810600000110e-02
3.559364310499999906e+00,1.259232806299999917e-02,7.987217835800000110e-01,3.309852519300000157e-02
3.609343262299999910e+00,1.235562853200000005e-02,7.972920217500000239e-01,3.316658839899999656e-02
3.659321337200000190e+00,1.212795189300000000e-02,7.958305901100000135e-01,3.323665240399999860e-02
3.709298530699999930e+00,1.190879623499999963e-02,7.943381389100000467e-01,3.330872696500000035e-02
3.759274836899999972e+00,1.169769667100000084e-02,7.928152256799999575e-01,3.338282677900000078e-02
3.809250248700000174e+00,1.149422198500000061e-02,7.912623208900000371e-01,3.345897138799999726e-02
3.859224757599999833e+00,1.129797165100000084e-02,7.896798127999999917e-01,3.353718512400000185e-02
3.909198353299999873e+00,1.110857316099999985e-02,7.880680115899999505e-01,3.361749709999999752e-02
3.959171024200000222e+00,1.092567962699999944e-02,7.864271527399999684e-01,3.369994123000000230e-02
4.009142756600000190e+00,1.074896763299999954e-02,7.847573998200000345e-01,3.378455629499999696e-02
4.059113534999999828e+00,1.057813530399999945e-02,7.830588466700000305e-01,3.387138604300000272e-02
4.109083341899999908e+00,1.041290055600000049e-02,7.813315190199999760e-01,3.396047932500000088e-02
4.159052157499999680e+00,1.025299953200000010e-02,7.795753756100000098e-01,3.405189027500000326e-02
4.209019959899999996e+00,1.009818517099999972e-02,7.777903087099999890e-01,3.414567853000000097e-02
4.258986724399999702e+00,9.948225927699999929e-03,7.759761442500000550e-01,3.424190949099999853e-02
4.308952423900000106e+00,9.802904598900000210e-03,7.741326412800000334e-01,3.434065463500000220e-02
4.358917028299999608e+00,9.662017268400000317e-03,7.722594910600000251e-01,3.444199187699999859e-02
4.408880504299999892e+00,9.525372342499999548e-03,7.703563155000000551e-01,3.454600598700000025e-02
4.458842815199999698e+00,9.392789674799999211e-03,7.684226651200000147e-01,3.465278907299999822e-02
4.508803920800000142e+00,9.264099769000000428e-03,7.664580162699999866e-01,3.476244113000000191e-02
4.558763776600000206e+00,9.139143053500000183e-03,7.644617678699999752e-01,3.487507067000000099e-02
4.608722333900000301e+00,9.017769220500000335e-03,7.624332372700000082e-01,3.499079543999999986e-02
4.658679538800000408e+00,8.899836623599999275e-03,7.603716554199999589e-01,3.510974324599999696e-02
4.708635332300000087e+00,8.785211730400000266e-03,7.582761611099999577e-01,3.523205288799999974e-02
4.758589649300000168e+00,8.673768623599999866e-03,7.561457941900000534e-01,3.535787523699999990e-02
4.808542418000000040e+00,8.565388549000000143e-03,7.539794876300000004e-01,3.548737446300000153e-02
4.858493559100000247e+00,8.459959505900000246e-03,7.517760583300000521e-01,3.562072945300000237e-02
4.908442984999999759e+00,8.357375877699999706e-03,7.495341962599999519e-01,3.575813544300000119e-02
4.958390598600000310e+00,8.257538100900000191e-03,7.472524519000000032e-01,3.589980590300000107e-02
5.008336292000000078e+00,8.160352370699999400e-03,7.449292215199999623e-01,3.604597472999999941e-02
5.058279945099999786e+00,8.065730382700000284e-03,7.425627299100000522e-01,3.619689880600000104e-02
5.108221423799999883e+00,7.973589109500000757e-03,7.401510100899999500e-01,3.635286098499999896e-02
5.158160577800000368e+00,7.883850614500000770e-03,7.376918794000000279e-01,3.651417362699999752e-02
5.208097238199999701e+00,7.796441901799999567e-03,7.351829111300000053e-01,3.668118276400000183e-02
5.258031214099999850e+00,7.711294807299999901e-03,7.326214007100000369e-01,3.685427307400000047e-02
5.307962289399999811e+00,7.628345932100000400e-03,7.300043251800000244e-01,3.703387384000000199e-02
5.357890217599999616e+00,7.547536625500000408e-03,7.273282942800000095e-01,3.722046615400000091e-02
5.407814716299999880e+00,7.468813024800000089e-03,7.245894910200000316e-01,3.741459167499999738e-02
5.457735460200000333e+00,7.392126162300000428e-03,7.217835987799999797e-01,3.761686338999999796e-02
5.507652071799999938e+00,7.317432154500000049e-03,7.189057111000000111e-01,3.782797895400000221e-02
5.557564109900000382e+00,7.244692495400000161e-03,7.159502190400000021e-01,3.804873738799999933e-02
5.607471054400000376e+00,7.173874481800000293e-03,7.129106686499999679e-01,3.828006024999999757e-02
5.657372286800000261e+00,7.104951814000000192e-03,7.097795786099999615e-01,3.852301878900000337e-02
5.707267063699999810e+00,7.037905432699999644e-03,7.065482034100000197e-01,3.877886931400000015e-02
5.757154480699999688e+00,6.972724680100000211e-03,7.032062208399999514e-01,3.904909997000000077e-02
5.807033422900000019e+00,6.909408924000000340e-03,6.997413121000000125e-01,3.933549379100000076e-02
5.856902493799999831e+00,6.847969850900000391e-03,6.961385857999999871e-01,3.964021544099999989e-02
5.906759912100000065e+00,6.788434765899999980e-03,6.923797683500000355e-01,3.996593349799999750e-02
5.956603355800000443e+00,6.730851453199999598e-03,6.884420338900000269e-01,4.031599774300000105e-02
6.006429719499999820e+00,6.675295553299999927e-03,6.842962557399999701e-01,4.069470495599999960e-02
6.041889082900000041e+00,6.637041345300000172e-03,6.811975040800000158e-01,4.098481129900000131e-02
6.077335569899999790e+00,6.599930274100000022e-03,6.779566144299999930e-01,4.129488944100000170e-02
6.112766429299999693e+00,6.564041023899999661e-03,6.745513096899999894e-01,4.162827364100000344e-02
6.148177914799999755e+00,6.529480915799999903e-03,6.709527686899999788e-01,4.198929677399999838e-02
6.171772259099999935e+00,6.507250761899999701e-03,6.684279529900000183e-01,4.224811690699999817e-02
6.195353556499999748e+00,6.485735470000000141e-03,6.657857736600000242e-01,4.252398322800000213e-02
6.218918983100000020e+00,6.465011322299999731e-03,6.630076387400000160e-01,4.281972351499999802e-02
6.242464684699999822e+00,6.445179177399999737e-03,6.600694659900000483e-01,4.313901303199999676e-02
6.258148230599999806e+00,6.432519056699999987e-03,6.580063510800000515e-01,4.336731699799999812e-02
6.273818426000000059e+00,6.420368590999999889e-03,6.558457479499999465e-01,4.361012935099999738e-02
6.289472341099999753e+00,6.408796120600000062e-03,6.535720524000000475e-01,4.386985276299999736e-02
6.305105962899999916e+00,6.397891336100000430e-03,6.511650165400000301e-01,4.414961306100000094e-02
6.315514355700000415e+00,6.391050591800000180e-03,6.494732577699999787e-01,4.434926201900000337e-02
6.325908931099999855e+00,6.384606586800000219e-03,6.477000088700000102e-01,4.456126042900000056e-02
6.336286604899999730e+00,6.378619478299999736e-03,6.458320719500000306e-01,4.478765997200000182e-02
6.346643135399999913e+00,6.373168156900000172e-03,6.438522838600000409e-01,4.503113432900000129e-02
6.353532825300000297e+00,6.369882773899999961e-03,6.424592518799999707e-01,4.520465904899999970e-02
6.360408010899999631e+00,6.366923507199999908e-03,6.409976021200000096e-01,4.538872675299999992e-02
6.367265386199999710e+00,6.364343378799999784e-03,6.394560705299999759e-01,4.558510235200000094e-02
6.374100381199999887e+00,6.362212040900000302e-03,6.378199748199999686e-01,4.579609052900000116e-02
6.378641450499999976e+00,6.361085741799999728e-03,6.366672520199999630e-01,4.594635472300000190e-02
6.383167023700000442e+00,6.360236833699999676e-03,6.354562744299999677e-01,4.610566748000000104e-02
6.387673479200000060e+00,6.359712433499999790e-03,6.341773466400000281e-01,4.627555884600000058e-02
6.390664729300000069e+00,6.359572942900000234e-03,6.332808947900000485e-01,4.639565848300000045e-02
6.393643285299999590e+00,6.359628252900000403e-03,6.323439597600000184e-01,4.652208655299999718e-02
6.396606542999999867e+00,6.359907579900000128e-03,6.313606703799999886e-01,4.665577411300000227e-02
6.399551025600000109e+00,6.360448038500000380e-03,6.303236310299999978e-01,4.679789593400000142e-02
6.402471953300000074e+00,6.361297879800000346e-03,6.292233210800000087e-01,4.694996722800000299e-02
6.405362519399999677e+00,6.362521599199999836e-03,6.280471629199999573e-01,4.711399421399999760e-02
6.408212597600000393e+00,6.364208368400000281e-03,6.267780151399999777e-01,4.729271849899999852e-02
6.411006268300000421e+00,6.366486724599999987e-03,6.253916197000000121e-01,4.749003327600000157e-02
6.413716658700000295e+00,6.369551791600000165e-03,6.238520573200000419e-01,4.771172996700000224e-02
6.416293955299999574e+00,6.373719120200000039e-03,6.221033318699999981e-01,4.796689909099999954e-02
6.418633836199999720e+00,6.379535151000000244e-03,6.200543389299999486e-01,4.827050800299999972e-02
6.420486394700000155e+00,6.387962392099999671e-03,6.175658633499999661e-01,4.864610363099999835e-02
6.421273064300000222e+00,6.400080908300000149e-03,6.145769214999999841e-01,4.910746869999999681e-02
6.421252301400000029e+00,6.402257096199999963e-03,6.140913489599999497e-01,4.918349791900000073e-02
6.418219040600000369e+00,6.430394643000000333e-03,6.086958389000000080e-01,5.004924391900000130e-02
6.371595116099999956e+00,6.576980223999999604e-03,5.909120960699999481e-01,5.319998404899999728e-02
6.322576605600000121e+00,6.694167940699999667e-03,5.812450801999999861e-01,5.512902526300000189e-02
6.273167118499999972e+00,6.805025855900000316e-03,5.737559737499999812e-01,5.674274131100000285e-02
6.223592197800000392e+00,6.913688424800000162e-03,5.674157281699999666e-01,5.819780797000000117e-02
6.173925904599999903e+00,7.021853884499999927e-03,5.618120523499999797e-01,5.955682927699999796e-02
6.124201778699999821e+00,7.130439340999999639e-03,5.567305457300000260e-01,6.085232170499999677e-02
6.074437855800000285e+00,7.240025183100000199e-03,5.520428646899999681e-01,6.210376756899999712e-02
6.024644952300000078e+00,7.351021277399999790e-03,5.476649600399999818e-01,6.332396949700000444e-02
5.974830067400000111e+00,7.463742016800000399e-03,5.435382215299999764e-01,6.452191273700000340e-02
5.924997992799999835e+00,7.578444751299999796e-03,5.396198276600000510e-01,6.570422658600000299e-02
5.875152154600000287e+00,7.695351355999999893e-03,5.358773420600000392e-01,6.687600081500000293e-02
5.825295090000000009e+00,7.814661230100000341e-03,5.322854746999999831e-01,6.804127394299999687e-02
5.775428731899999946e+00,7.936559603600000859e-03,5.288240341200000083e-01,6.920334133800000453e-02
5.725554589099999703e+00,8.061223120000000561e-03,5.254765756100000518e-01,7.036495827800000324e-02
5.675673863500000138e+00,8.188823762400000358e-03,5.222294764199999495e-01,7.152847869900000322e-02
5.625787530300000228e+00,8.319531736200000069e-03,5.190712838100000059e-01,7.269595294899999782e-02
5.575896393299999865e+00,8.453517672700000540e-03,5.159922435699999532e-01,7.386919849499999635e-02
5.526001124499999584e+00,8.590954386000000664e-03,5.129839514299999736e-01,7.504985227499999523e-02
5.476102293400000320e+00,8.732018326699999763e-03,5.100390902400000481e-01,7.623941025800000382e-02
5.426200388299999844e+00,8.876890835600000779e-03,5.071512283900000417e-01,7.743925791399999814e-02
5.376295832800000341e+00,9.025759260799999170e-03,5.043146628900000428e-01,7.865069408300000287e-02
